,region,type,posting_date,count
25371,huntsville / decatur,wagon,2021-04-12 00:00:00+00:00,2
48594,salt lake city,other,2021-04-12 00:00:00+00:00,3
60494,waco,pickup,2021-04-12 00:00:00+00:00,1
20742,gainesville,SUV,2021-04-12 00:00:00+00:00,7
1657,ann arbor,convertible,2021-04-12 00:00:00+00:00,1
12828,cumberland valley,hatchback,2021-04-12 00:00:00+00:00,1
41082,ocala,SUV,2021-04-12 00:00:00+00:00,14
44003,pittsburgh,coupe,2021-04-12 00:00:00+00:00,7
12603,corvallis/albany,bus,2021-04-12 00:00:00+00:00,1
25409,imperial county,coupe,2021-04-12 00:00:00+00:00,1
51696,sioux falls / SE SD,other,2021-04-12 00:00:00+00:00,1
63626,worcester / central MA,pickup,2021-04-12 00:00:00+00:00,3
55422,state college,SUV,2021-04-12 00:00:00+00:00,2
46891,richmond,pickup,2021-04-12 00:00:00+00:00,9
44141,pittsburgh,truck,2021-04-12 00:00:00+00:00,5
12607,corvallis/albany,convertible,2021-04-12 00:00:00+00:00,3
3978,baton rouge,coupe,2021-04-12 00:00:00+00:00,2
57489,treasure coast,SUV,2021-04-12 00:00:00+00:00,7
40327,northern michigan,convertible,2021-04-12 00:00:00+00:00,2
45412,"quad cities, IA/IL",van,2021-04-12 00:00:00+00:00,1
54807,st cloud,hatchback,2021-04-12 00:00:00+00:00,1
3813,baltimore,pickup,2021-04-12 00:00:00+00:00,3
20906,gainesville,van,2021-04-12 00:00:00+00:00,1
8278,central NJ,van,2021-04-12 00:00:00+00:00,4
23601,hartford,truck,2021-04-12 00:00:00+00:00,2
36546,modesto,convertible,2021-04-12 00:00:00+00:00,1
62083,western slope,mini-van,2021-04-12 00:00:00+00:00,1
45093,pueblo,truck,2021-04-12 00:00:00+00:00,3
12871,cumberland valley,sedan,2021-04-12 00:00:00+00:00,5
36565,modesto,coupe,2021-04-12 00:00:00+00:00,6
29977,lakeland,other,2021-04-12 00:00:00+00:00,2
8182,central NJ,other,2021-04-12 00:00:00+00:00,2
51624,sioux city,wagon,2021-04-12 00:00:00+00:00,1
40409,northern michigan,sedan,2021-04-12 00:00:00+00:00,2
12621,corvallis/albany,coupe,2021-04-12 00:00:00+00:00,2
25308,huntsville / decatur,sedan,2021-04-12 00:00:00+00:00,7
36520,modesto,SUV,2021-04-12 00:00:00+00:00,15
27555,kalispell,coupe,2021-04-13 00:00:00+00:00,2
18917,florence / muscle shoals,sedan,2021-04-13 00:00:00+00:00,1
7685,cape cod / islands,other,2021-04-13 00:00:00+00:00,1
58233,tulsa,other,2021-04-13 00:00:00+00:00,5
31886,lima / findlay,coupe,2021-04-13 00:00:00+00:00,1
6712,bozeman,convertible,2021-04-13 00:00:00+00:00,1
16769,elmira-corning,sedan,2021-04-13 00:00:00+00:00,7
41083,ocala,SUV,2021-04-13 00:00:00+00:00,3
62583,wichita falls,sedan,2021-04-13 00:00:00+00:00,12
299,akron / canton,pickup,2021-04-13 00:00:00+00:00,3
33797,madison,wagon,2021-04-13 00:00:00+00:00,10
45392,"quad cities, IA/IL",truck,2021-04-13 00:00:00+00:00,1
49818,santa fe / taos,other,2021-04-13 00:00:00+00:00,2
7102,brownsville,sedan,2021-04-13 00:00:00+00:00,4
41032,northwest OK,pickup,2021-04-13 00:00:00+00:00,2
7610,cape cod / islands,SUV,2021-04-13 00:00:00+00:00,2
54750,st cloud,SUV,2021-04-13 00:00:00+00:00,3
7706,cape cod / islands,pickup,2021-04-13 00:00:00+00:00,1
62285,wichita,coupe,2021-04-13 00:00:00+00:00,1
49959,santa maria,SUV,2021-04-13 00:00:00+00:00,6
41694,oklahoma city,coupe,2021-04-13 00:00:00+00:00,4
7185,brunswick,hatchback,2021-04-13 00:00:00+00:00,4
246,akron / canton,mini-van,2021-04-13 00:00:00+00:00,4
7343,buffalo,hatchback,2021-04-13 00:00:00+00:00,8
28124,kennewick-pasco-richland,van,2021-04-13 00:00:00+00:00,1
49894,santa fe / taos,truck,2021-04-13 00:00:00+00:00,8
1184,amarillo,truck,2021-04-13 00:00:00+00:00,2
6998,brainerd,sedan,2021-04-13 00:00:00+00:00,8
23995,helena,sedan,2021-04-13 00:00:00+00:00,4
24045,hickory / lenoir,SUV,2021-04-13 00:00:00+00:00,6
18875,florence / muscle shoals,hatchback,2021-04-13 00:00:00+00:00,2
56636,terre haute,sedan,2021-04-13 00:00:00+00:00,3
41315,ocala,van,2021-04-13 00:00:00+00:00,1
6480,boulder,truck,2021-04-13 00:00:00+00:00,1
33684,madison,pickup,2021-04-13 00:00:00+00:00,3
6720,bozeman,coupe,2021-04-13 00:00:00+00:00,2
41256,ocala,sedan,2021-04-13 00:00:00+00:00,10
2281,asheville,bus,2021-04-13 00:00:00+00:00,1
6821,bozeman,truck,2021-04-13 00:00:00+00:00,5
27916,kenai peninsula,truck,2021-04-13 00:00:00+00:00,1
52765,south jersey,sedan,2021-04-13 00:00:00+00:00,35
16474,el paso,other,2021-04-13 00:00:00+00:00,3
62400,wichita,sedan,2021-04-13 00:00:00+00:00,18
23868,heartland florida,other,2021-04-13 00:00:00+00:00,1
33660,madison,other,2021-04-13 00:00:00+00:00,2
41737,oklahoma city,mini-van,2021-04-13 00:00:00+00:00,1
62489,wichita falls,SUV,2021-04-13 00:00:00+00:00,2
23655,hartford,wagon,2021-04-13 00:00:00+00:00,3
27650,kalispell,truck,2021-04-13 00:00:00+00:00,5
24026,helena,van,2021-04-13 00:00:00+00:00,2
6452,boulder,sedan,2021-04-13 00:00:00+00:00,11
41466,odessa / midland,truck,2021-04-13 00:00:00+00:00,2
6792,bozeman,sedan,2021-04-13 00:00:00+00:00,18
33515,macon / warner robins,wagon,2021-04-13 00:00:00+00:00,1
7313,buffalo,coupe,2021-04-13 00:00:00+00:00,2
23543,hartford,pickup,2021-04-13 00:00:00+00:00,11
64271,york,pickup,2021-04-13 00:00:00+00:00,5
1159,amarillo,sedan,2021-04-13 00:00:00+00:00,4
59025,tyler / east TX,truck,2021-04-13 00:00:00+00:00,1
24015,helena,truck,2021-04-13 00:00:00+00:00,2
41196,ocala,other,2021-04-13 00:00:00+00:00,2
23374,hartford,SUV,2021-04-13 00:00:00+00:00,18
62455,wichita,van,2021-04-13 00:00:00+00:00,1
31802,lexington,truck,2021-04-13 00:00:00+00:00,2
41286,ocala,truck,2021-04-13 00:00:00+00:00,9
31742,lexington,pickup,2021-04-13 00:00:00+00:00,1
41757,oklahoma city,other,2021-04-13 00:00:00+00:00,8
28140,kennewick-pasco-richland,wagon,2021-04-13 00:00:00+00:00,2
27679,kalispell,wagon,2021-04-13 00:00:00+00:00,1
41717,oklahoma city,hatchback,2021-04-13 00:00:00+00:00,2
62308,wichita,hatchback,2021-04-13 00:00:00+00:00,2
62700,williamsport,other,2021-04-13 00:00:00+00:00,1
41225,ocala,pickup,2021-04-13 00:00:00+00:00,2
41057,northwest OK,sedan,2021-04-13 00:00:00+00:00,2
16560,el paso,truck,2021-04-13 00:00:00+00:00,3
54832,st cloud,other,2021-04-13 00:00:00+00:00,1
23404,hartford,convertible,2021-04-13 00:00:00+00:00,2
7055,brownsville,SUV,2021-04-13 00:00:00+00:00,1
56402,tallahassee,sedan,2021-04-13 00:00:00+00:00,7
16353,el paso,SUV,2021-04-13 00:00:00+00:00,4
16456,el paso,mini-van,2021-04-13 00:00:00+00:00,1
41780,oklahoma city,pickup,2021-04-13 00:00:00+00:00,13
23700,hattiesburg,sedan,2021-04-13 00:00:00+00:00,3
49842,santa fe / taos,pickup,2021-04-13 00:00:00+00:00,2
40890,northwest GA,truck,2021-04-13 00:00:00+00:00,1
16586,el paso,van,2021-04-13 00:00:00+00:00,2
6590,bowling green,other,2021-04-13 00:00:00+00:00,1
41133,ocala,coupe,2021-04-13 00:00:00+00:00,1
41358,odessa / midland,SUV,2021-04-13 00:00:00+00:00,1
40977,northwest KS,sedan,2021-04-13 00:00:00+00:00,4
28050,kennewick-pasco-richland,pickup,2021-04-13 00:00:00+00:00,2
7449,buffalo,sedan,2021-04-13 00:00:00+00:00,32
41112,ocala,convertible,2021-04-13 00:00:00+00:00,1
58964,tyler / east TX,pickup,2021-04-13 00:00:00+00:00,4
18804,florence,sedan,2021-04-13 00:00:00+00:00,5
53501,southern maryland,other,2021-04-13 00:00:00+00:00,1
52820,south jersey,van,2021-04-13 00:00:00+00:00,1
27619,kalispell,sedan,2021-04-13 00:00:00+00:00,8
23907,heartland florida,sedan,2021-04-13 00:00:00+00:00,2
54818,st cloud,mini-van,2021-04-13 00:00:00+00:00,1
16432,el paso,hatchback,2021-04-13 00:00:00+00:00,4
58262,tulsa,pickup,2021-04-13 00:00:00+00:00,4
2336,asheville,hatchback,2021-04-13 00:00:00+00:00,4
62348,wichita,other,2021-04-13 00:00:00+00:00,1
33620,madison,hatchback,2021-04-13 00:00:00+00:00,4
47542,rochester,van,2021-04-13 00:00:00+00:00,1
47644,rockford,coupe,2021-04-13 00:00:00+00:00,2
45348,"quad cities, IA/IL",pickup,2021-04-13 00:00:00+00:00,2
40993,northwest OK,SUV,2021-04-13 00:00:00+00:00,1
7551,butte,SUV,2021-04-13 00:00:00+00:00,3
41621,okaloosa / walton,truck,2021-04-13 00:00:00+00:00,6
16730,elmira-corning,other,2021-04-13 00:00:00+00:00,1
6937,brainerd,mini-van,2021-04-13 00:00:00+00:00,1
27597,kalispell,pickup,2021-04-13 00:00:00+00:00,1
56427,tallahassee,truck,2021-04-13 00:00:00+00:00,4
33773,madison,van,2021-04-13 00:00:00+00:00,3
7237,brunswick,truck,2021-04-13 00:00:00+00:00,1
56662,terre haute,wagon,2021-04-13 00:00:00+00:00,2
16502,el paso,pickup,2021-04-13 00:00:00+00:00,2
62644,williamsport,SUV,2021-04-13 00:00:00+00:00,4
31856,lima / findlay,SUV,2021-04-13 00:00:00+00:00,1
6635,bowling green,sedan,2021-04-13 00:00:00+00:00,10
28075,kennewick-pasco-richland,sedan,2021-04-13 00:00:00+00:00,31
18850,florence / muscle shoals,SUV,2021-04-13 00:00:00+00:00,1
7257,buffalo,SUV,2021-04-13 00:00:00+00:00,15
6884,brainerd,SUV,2021-04-13 00:00:00+00:00,6
33565,madison,convertible,2021-04-13 00:00:00+00:00,1
56445,tallahassee,van,2021-04-13 00:00:00+00:00,1
54912,st cloud,truck,2021-04-13 00:00:00+00:00,1
23926,heartland florida,truck,2021-04-13 00:00:00+00:00,1
16401,el paso,coupe,2021-04-13 00:00:00+00:00,4
270,akron / canton,other,2021-04-13 00:00:00+00:00,1
41586,okaloosa / walton,pickup,2021-04-13 00:00:00+00:00,1
41412,odessa / midland,pickup,2021-04-13 00:00:00+00:00,2
62370,wichita,pickup,2021-04-13 00:00:00+00:00,5
54884,st cloud,sedan,2021-04-13 00:00:00+00:00,26
41598,okaloosa / walton,sedan,2021-04-13 00:00:00+00:00,1
54932,st cloud,van,2021-04-13 00:00:00+00:00,1
7525,buffalo,wagon,2021-04-13 00:00:00+00:00,2
49769,santa fe / taos,coupe,2021-04-13 00:00:00+00:00,3
46627,rhode island,sedan,2021-04-13 00:00:00+00:00,28
23457,hartford,hatchback,2021-04-13 00:00:00+00:00,4
33715,madison,sedan,2021-04-13 00:00:00+00:00,20
23938,helena,SUV,2021-04-13 00:00:00+00:00,3
54808,st cloud,hatchback,2021-04-13 00:00:00+00:00,1
23602,hartford,truck,2021-04-13 00:00:00+00:00,1
54854,st cloud,pickup,2021-04-13 00:00:00+00:00,2
6861,bozeman,wagon,2021-04-13 00:00:00+00:00,1
52847,south jersey,wagon,2021-04-13 00:00:00+00:00,5
41436,odessa / midland,sedan,2021-04-13 00:00:00+00:00,4
33589,madison,coupe,2021-04-13 00:00:00+00:00,3
46596,rhode island,pickup,2021-04-13 00:00:00+00:00,3
33746,madison,truck,2021-04-13 00:00:00+00:00,18
27941,kennewick-pasco-richland,SUV,2021-04-13 00:00:00+00:00,25
28038,kennewick-pasco-richland,other,2021-04-13 00:00:00+00:00,2
41547,okaloosa / walton,SUV,2021-04-13 00:00:00+00:00,2
27853,kenai peninsula,SUV,2021-04-13 00:00:00+00:00,1
27985,kennewick-pasco-richland,coupe,2021-04-13 00:00:00+00:00,6
2426,asheville,sedan,2021-04-13 00:00:00+00:00,14
23971,helena,pickup,2021-04-13 00:00:00+00:00,2
6690,bozeman,SUV,2021-04-13 00:00:00+00:00,7
62526,wichita falls,hatchback,2021-04-13 00:00:00+00:00,2
18734,florence,convertible,2021-04-13 00:00:00+00:00,1
49918,santa fe / taos,van,2021-04-13 00:00:00+00:00,1
16682,elmira-corning,SUV,2021-04-13 00:00:00+00:00,3
52794,south jersey,truck,2021-04-13 00:00:00+00:00,2
55010,st george,other,2021-04-13 00:00:00+00:00,1
59064,upper peninsula,SUV,2021-04-13 00:00:00+00:00,1
6971,brainerd,pickup,2021-04-13 00:00:00+00:00,1
16532,el paso,sedan,2021-04-13 00:00:00+00:00,38
49868,santa fe / taos,sedan,2021-04-13 00:00:00+00:00,10
33532,madison,SUV,2021-04-13 00:00:00+00:00,20
53480,southern maryland,hatchback,2021-04-13 00:00:00+00:00,1
54953,st george,SUV,2021-04-13 00:00:00+00:00,1
40865,northwest GA,sedan,2021-04-13 00:00:00+00:00,1
23574,hartford,sedan,2021-04-13 00:00:00+00:00,14
7192,brunswick,other,2021-04-13 00:00:00+00:00,1
31772,lexington,sedan,2021-04-13 00:00:00+00:00,9
49727,santa fe / taos,SUV,2021-04-13 00:00:00+00:00,3
62329,wichita,mini-van,2021-04-13 00:00:00+00:00,1
41562,okaloosa / walton,convertible,2021-04-13 00:00:00+00:00,1
62430,wichita,truck,2021-04-13 00:00:00+00:00,3
49752,santa fe / taos,convertible,2021-04-13 00:00:00+00:00,1
41637,okaloosa / walton,wagon,2021-04-13 00:00:00+00:00,1
28101,kennewick-pasco-richland,truck,2021-04-13 00:00:00+00:00,39
58995,tyler / east TX,sedan,2021-04-13 00:00:00+00:00,15
2370,asheville,other,2021-04-13 00:00:00+00:00,1
64940,zanesville / cambridge,SUV,2021-04-13 00:00:00+00:00,1
45365,"quad cities, IA/IL",sedan,2021-04-13 00:00:00+00:00,4
62663,williamsport,convertible,2021-04-13 00:00:00+00:00,1
48056,saginaw-midland-baycity,SUV,2021-04-13 00:00:00+00:00,3
7418,buffalo,pickup,2021-04-13 00:00:00+00:00,2
41644,oklahoma city,SUV,2021-04-13 00:00:00+00:00,11
23431,hartford,coupe,2021-04-13 00:00:00+00:00,2
6530,bowling green,SUV,2021-04-13 00:00:00+00:00,4
41019,northwest OK,other,2021-04-13 00:00:00+00:00,1
41161,ocala,hatchback,2021-04-13 00:00:00+00:00,6
16600,el paso,wagon,2021-04-13 00:00:00+00:00,6
23963,helena,mini-van,2021-04-13 00:00:00+00:00,1
6946,brainerd,other,2021-04-13 00:00:00+00:00,1
16745,elmira-corning,pickup,2021-04-13 00:00:00+00:00,2
64236,york,mini-van,2021-04-13 00:00:00+00:00,1
23630,hartford,van,2021-04-13 00:00:00+00:00,1
47142,roanoke,other,2021-04-13 00:00:00+00:00,2
59053,tyler / east TX,wagon,2021-04-13 00:00:00+00:00,2
6663,bowling green,truck,2021-04-13 00:00:00+00:00,1
23967,helena,other,2021-04-13 00:00:00+00:00,1
7577,butte,sedan,2021-04-13 00:00:00+00:00,1
23513,hartford,other,2021-04-13 00:00:00+00:00,7
7286,buffalo,convertible,2021-04-13 00:00:00+00:00,1
45421,"quad cities, IA/IL",wagon,2021-04-13 00:00:00+00:00,1
20049,fredericksburg,pickup,2021-04-13 00:00:00+00:00,3
49689,santa barbara,van,2021-04-13 00:00:00+00:00,3
3979,baton rouge,coupe,2021-04-13 00:00:00+00:00,2
43982,pittsburgh,convertible,2021-04-13 00:00:00+00:00,1
25309,huntsville / decatur,sedan,2021-04-13 00:00:00+00:00,10
44004,pittsburgh,coupe,2021-04-13 00:00:00+00:00,9
55423,state college,SUV,2021-04-13 00:00:00+00:00,3
58641,twin falls,other,2021-04-13 00:00:00+00:00,4
951,altoona-johnstown,coupe,2021-04-13 00:00:00+00:00,1
26436,jacksonville,coupe,2021-04-13 00:00:00+00:00,11
3945,baton rouge,SUV,2021-04-13 00:00:00+00:00,1
44028,pittsburgh,hatchback,2021-04-13 00:00:00+00:00,7
17662,fargo / moorhead,sedan,2021-04-13 00:00:00+00:00,6
55836,stockton,mini-van,2021-04-13 00:00:00+00:00,1
3918,baltimore,wagon,2021-04-13 00:00:00+00:00,3
18257,flagstaff / sedona,SUV,2021-04-13 00:00:00+00:00,10
46494,rhode island,coupe,2021-04-13 00:00:00+00:00,6
32780,louisville,coupe,2021-04-13 00:00:00+00:00,1
17635,fargo / moorhead,pickup,2021-04-13 00:00:00+00:00,2
55849,stockton,other,2021-04-13 00:00:00+00:00,16
17603,fargo / moorhead,hatchback,2021-04-13 00:00:00+00:00,1
4069,baton rouge,sedan,2021-04-13 00:00:00+00:00,10
26484,jacksonville,mini-van,2021-04-13 00:00:00+00:00,7
48635,salt lake city,sedan,2021-04-13 00:00:00+00:00,4
17613,fargo / moorhead,mini-van,2021-04-13 00:00:00+00:00,1
25278,huntsville / decatur,pickup,2021-04-13 00:00:00+00:00,1
3999,baton rouge,hatchback,2021-04-13 00:00:00+00:00,4
4040,baton rouge,pickup,2021-04-13 00:00:00+00:00,2
64667,yuba-sutter,mini-van,2021-04-13 00:00:00+00:00,2
26462,jacksonville,hatchback,2021-04-13 00:00:00+00:00,5
32811,louisville,hatchback,2021-04-13 00:00:00+00:00,2
48612,salt lake city,pickup,2021-04-13 00:00:00+00:00,1
2734,athens,hatchback,2021-04-13 00:00:00+00:00,2
43958,pittsburgh,SUV,2021-04-13 00:00:00+00:00,28
45094,pueblo,truck,2021-04-13 00:00:00+00:00,4
63656,worcester / central MA,sedan,2021-04-13 00:00:00+00:00,19
26410,jacksonville,convertible,2021-04-13 00:00:00+00:00,3
47279,rochester,SUV,2021-04-13 00:00:00+00:00,24
32757,louisville,convertible,2021-04-13 00:00:00+00:00,2
44142,pittsburgh,truck,2021-04-13 00:00:00+00:00,10
1024,altoona-johnstown,sedan,2021-04-13 00:00:00+00:00,7
26355,jackson,van,2021-04-13 00:00:00+00:00,1
53110,southeast missouri,hatchback,2021-04-13 00:00:00+00:00,1
32257,little rock,hatchback,2021-04-13 00:00:00+00:00,2
2748,athens,mini-van,2021-04-13 00:00:00+00:00,1
44163,pittsburgh,van,2021-04-13 00:00:00+00:00,1
18226,finger lakes,van,2021-04-13 00:00:00+00:00,1
25427,imperial county,pickup,2021-04-13 00:00:00+00:00,5
48523,salina,sedan,2021-04-13 00:00:00+00:00,2
32728,louisville,SUV,2021-04-13 00:00:00+00:00,15
58613,twin falls,hatchback,2021-04-13 00:00:00+00:00,2
3762,baltimore,mini-van,2021-04-13 00:00:00+00:00,1
3787,baltimore,other,2021-04-13 00:00:00+00:00,3
17714,fargo / moorhead,van,2021-04-13 00:00:00+00:00,1
63685,worcester / central MA,truck,2021-04-13 00:00:00+00:00,1
3814,baltimore,pickup,2021-04-13 00:00:00+00:00,3
3895,baltimore,van,2021-04-13 00:00:00+00:00,2
48574,salt lake city,coupe,2021-04-13 00:00:00+00:00,1
26386,jacksonville,SUV,2021-04-13 00:00:00+00:00,37
48569,salt lake city,convertible,2021-04-13 00:00:00+00:00,1
44068,pittsburgh,other,2021-04-13 00:00:00+00:00,12
25372,huntsville / decatur,wagon,2021-04-13 00:00:00+00:00,1
3869,baltimore,truck,2021-04-13 00:00:00+00:00,4
17692,fargo / moorhead,truck,2021-04-13 00:00:00+00:00,2
44092,pittsburgh,pickup,2021-04-13 00:00:00+00:00,4
48550,salt lake city,SUV,2021-04-13 00:00:00+00:00,1
47566,rochester,wagon,2021-04-13 00:00:00+00:00,2
3842,baltimore,sedan,2021-04-13 00:00:00+00:00,51
44117,pittsburgh,sedan,2021-04-13 00:00:00+00:00,54
26370,jackson,wagon,2021-04-13 00:00:00+00:00,1
55813,stockton,hatchback,2021-04-13 00:00:00+00:00,7
58659,twin falls,pickup,2021-04-13 00:00:00+00:00,2
26329,jackson,truck,2021-04-13 00:00:00+00:00,2
26512,jacksonville,other,2021-04-13 00:00:00+00:00,7
63597,worcester / central MA,other,2021-04-13 00:00:00+00:00,6
4401,bellingham,SUV,2021-04-13 00:00:00+00:00,9
32176,little rock,SUV,2021-04-13 00:00:00+00:00,4
2680,athens,SUV,2021-04-13 00:00:00+00:00,3
32907,louisville,sedan,2021-04-13 00:00:00+00:00,23
43534,peoria,coupe,2021-04-13 00:00:00+00:00,1
25052,humboldt county,sedan,2021-04-13 00:00:00+00:00,10
55942,stockton,van,2021-04-13 00:00:00+00:00,2
63504,worcester / central MA,convertible,2021-04-13 00:00:00+00:00,1
4366,beaumont / port arthur,sedan,2021-04-13 00:00:00+00:00,4
47255,roanoke,wagon,2021-04-13 00:00:00+00:00,3
17499,fairbanks,sedan,2021-04-13 00:00:00+00:00,1
58413,tuscaloosa,hatchback,2021-04-13 00:00:00+00:00,1
26703,janesville,coupe,2021-04-13 00:00:00+00:00,1
45120,pullman / moscow,SUV,2021-04-13 00:00:00+00:00,2
43552,peoria,hatchback,2021-04-13 00:00:00+00:00,1
25080,humboldt county,truck,2021-04-13 00:00:00+00:00,1
43504,peoria,SUV,2021-04-13 00:00:00+00:00,1
4432,bellingham,convertible,2021-04-13 00:00:00+00:00,1
4571,bellingham,sedan,2021-04-13 00:00:00+00:00,12
26840,jersey shore,convertible,2021-04-13 00:00:00+00:00,4
4541,bellingham,pickup,2021-04-13 00:00:00+00:00,2
4523,bellingham,other,2021-04-13 00:00:00+00:00,1
26812,jersey shore,SUV,2021-04-13 00:00:00+00:00,3
18359,flagstaff / sedona,other,2021-04-13 00:00:00+00:00,4
17474,fairbanks,pickup,2021-04-13 00:00:00+00:00,1
43421,pensacola,pickup,2021-04-13 00:00:00+00:00,1
17454,fairbanks,mini-van,2021-04-13 00:00:00+00:00,1
32937,louisville,truck,2021-04-13 00:00:00+00:00,2
25006,humboldt county,hatchback,2021-04-13 00:00:00+00:00,1
63475,worcester / central MA,SUV,2021-04-13 00:00:00+00:00,8
43468,pensacola,truck,2021-04-13 00:00:00+00:00,1
26771,janesville,sedan,2021-04-13 00:00:00+00:00,5
43442,pensacola,sedan,2021-04-13 00:00:00+00:00,5
53070,southeast alaska,wagon,2021-04-13 00:00:00+00:00,1
43615,peoria,sedan,2021-04-13 00:00:00+00:00,5
32203,little rock,convertible,2021-04-13 00:00:00+00:00,1
55896,stockton,sedan,2021-04-13 00:00:00+00:00,42
17566,fargo / moorhead,SUV,2021-04-13 00:00:00+00:00,7
48737,san angelo,sedan,2021-04-13 00:00:00+00:00,2
18298,flagstaff / sedona,coupe,2021-04-13 00:00:00+00:00,2
26570,jacksonville,sedan,2021-04-13 00:00:00+00:00,67
48726,san angelo,pickup,2021-04-13 00:00:00+00:00,1
26600,jacksonville,truck,2021-04-13 00:00:00+00:00,20
4159,battle creek,coupe,2021-04-13 00:00:00+00:00,1
26539,jacksonville,pickup,2021-04-13 00:00:00+00:00,14
2715,athens,coupe,2021-04-13 00:00:00+00:00,2
25226,huntsville / decatur,hatchback,2021-04-13 00:00:00+00:00,3
4107,baton rouge,van,2021-04-13 00:00:00+00:00,1
55872,stockton,pickup,2021-04-13 00:00:00+00:00,11
25245,huntsville / decatur,offroad,2021-04-13 00:00:00+00:00,1
25203,huntsville / decatur,coupe,2021-04-13 00:00:00+00:00,4
25160,huntsville / decatur,SUV,2021-04-13 00:00:00+00:00,9
63556,worcester / central MA,hatchback,2021-04-13 00:00:00+00:00,2
48754,san angelo,truck,2021-04-13 00:00:00+00:00,1
32876,louisville,pickup,2021-04-13 00:00:00+00:00,3
4303,beaumont / port arthur,hatchback,2021-04-13 00:00:00+00:00,1
63528,worcester / central MA,coupe,2021-04-13 00:00:00+00:00,4
26674,janesville,SUV,2021-04-13 00:00:00+00:00,2
4286,beaumont / port arthur,coupe,2021-04-13 00:00:00+00:00,2
55919,stockton,truck,2021-04-13 00:00:00+00:00,1
4267,beaumont / port arthur,SUV,2021-04-13 00:00:00+00:00,2
4256,battle creek,wagon,2021-04-13 00:00:00+00:00,2
25126,huntington-ashland,sedan,2021-04-13 00:00:00+00:00,1
58682,twin falls,sedan,2021-04-13 00:00:00+00:00,2
88,abilene,sedan,2021-04-13 00:00:00+00:00,3
26625,jacksonville,van,2021-04-13 00:00:00+00:00,8
1048,altoona-johnstown,truck,2021-04-13 00:00:00+00:00,1
4229,battle creek,sedan,2021-04-13 00:00:00+00:00,16
53355,southern illinois,sedan,2021-04-13 00:00:00+00:00,5
64129,yakima,van,2021-04-13 00:00:00+00:00,1
32278,little rock,mini-van,2021-04-13 00:00:00+00:00,1
3736,baltimore,hatchback,2021-04-13 00:00:00+00:00,5
44226,plattsburgh-adirondacks,hatchback,2021-04-13 00:00:00+00:00,1
17961,fayetteville,pickup,2021-04-13 00:00:00+00:00,4
63936,yakima,SUV,2021-04-13 00:00:00+00:00,9
44768,prescott,other,2021-04-13 00:00:00+00:00,3
26067,ithaca,pickup,2021-04-13 00:00:00+00:00,1
55669,stillwater,other,2021-04-13 00:00:00+00:00,2
3141,augusta,sedan,2021-04-13 00:00:00+00:00,5
2822,athens,sedan,2021-04-13 00:00:00+00:00,8
44790,prescott,pickup,2021-04-13 00:00:00+00:00,4
3117,augusta,pickup,2021-04-13 00:00:00+00:00,1
55656,stillwater,hatchback,2021-04-13 00:00:00+00:00,2
44819,prescott,sedan,2021-04-13 00:00:00+00:00,6
65049,zanesville / cambridge,truck,2021-04-13 00:00:00+00:00,1
